token,search_terms,clicks,spend,sales,orders,cvr,acos,cpc,token_type,already_negative,click_share,sales_share,relative_cvr,issue_zero_sales,issue_low_relevancy,issue_high_spend,score,recommendation,reason
pyoderma,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
sebaceous,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampooforpaw,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
solutions,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
staph,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
wounds,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
yea,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
huskies,1,1,2.35,0.0,0,0.0,0.0,2.35,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
antifúngico,1,1,2.34,0.0,0,0.0,0.0,2.34,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
champú,1,1,2.34,0.0,0,0.0,0.0,2.34,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
alice,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
biotex,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
bites,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
boxer,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
bug,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
bulk,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
caida,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
caiga,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
chinese,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
chlorhex,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
crested,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
curaseb,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dechra,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dermaprotect,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dermatophytosis,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
disinfectant,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
doberman,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
drops,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dryer,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
eli,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
genhaven,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
grass,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hexachlor,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
honesty,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
industrial,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
ket,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
mal,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
malasec,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
matting,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
med,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
micoplex,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
mint,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
muchling,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
ofr,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
open,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
order,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
patchouli,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
pivetal,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
planet,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
que,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
reducer,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
rig,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
scabbard,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
se,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
senior,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoing,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
silvaplex,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
simboza,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
suction,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
sulfate,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
swag,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
tail,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
therapeutics,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
thick,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
whisperer,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
wirehaired,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
wonder,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
worm,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
yellowstone,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
yorkipoo,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
zodiac,1,1,2.32,0.0,0,0.0,0.0,2.32,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
arándanos,1,1,2.31,0.0,0,0.0,0.0,2.31,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
balance,1,1,2.31,0.0,0,0.0,0.0,2.31,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dermaliss,1,1,2.31,0.0,0,0.0,0.0,2.31,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hibiclens,1,1,2.31,0.0,0,0.0,0.0,2.31,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
iterating,1,1,2.31,0.0,0,0.0,0.0,2.31,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
jabon,1,1,2.31,0.0,0,0.0,0.0,2.31,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
overgrowth,1,1,2.31,0.0,0,0.0,0.0,2.31,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
pyrethrin,1,1,2.31,0.0,0,0.0,0.0,2.31,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
soothe,1,1,2.31,0.0,0,0.0,0.0,2.31,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
thin,1,1,2.31,0.0,0,0.0,0.0,2.31,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
we're,1,1,2.31,0.0,0,0.0,0.0,2.31,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
menthol,1,1,2.29,0.0,0,0.0,0.0,2.29,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
rosemary,1,1,2.29,0.0,0,0.0,0.0,2.29,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
accessories,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
aller,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
anyo,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
baños,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
beat,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
better,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
biotin,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
comeson,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
controlling,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
cure,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
davines,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
derma,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dye,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dyne,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
ecológicos,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
foaming,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
gentian,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
grade,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
herbal,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
killer,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
lasting,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
liquid,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
magistral,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
male,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
murale,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
oliveira,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
pomeranian,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
rush,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
sergeants,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
showerless,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
simparica,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
sleep,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
smelling,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
strawberry,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
sulfide,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
tech,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
violets,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
wahlodor,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
weinerdogs,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
xl,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
zesti,1,1,2.26,0.0,0,0.0,0.0,2.26,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
betadine,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
borage,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
boys,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
chip,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
comedones,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
condition,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
corn,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dryskin,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
funny,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
karate,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
micronesia,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
mold,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
nite,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
people,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
povidone,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
scents,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoofor,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shot,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
silent,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
softening,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
tea,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
tree,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
without,1,1,2.22,0.0,0,0.0,0.0,2.22,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
desert,1,1,2.21,0.0,0,0.0,0.0,2.21,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
wit,1,1,2.21,0.0,0,0.0,0.0,2.21,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
resequedad,1,1,2.2,0.0,0,0.0,0.0,2.2,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
female,1,1,2.18,0.0,0,0.0,0.0,2.18,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
azufre,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
bernese,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
big,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
buddy,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
cherry,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
conditionerfor,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
crown,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
cruz,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dog's,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
east,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
essential,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
gooddog,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hertz,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hydr,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
lift,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
maltese,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
maltipoo,1,1,2.14,0.0,0,0.0,0.0,2.14,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
